ID_medals,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,ID_hosts,ID_athletes,
8091,Wrestling,barcelona-1992,Light-Heavyweight,Men,SILVER,Athlete,Hakki BASAR,Turkey,16,26011,
8092,Wrestling,barcelona-1992,Light-Heavyweight,Men,BRONZE,Athlete,Gogi KOGUASHVILI,Unified Team,16,22361,
8094,Wrestling,barcelona-1992,Light-Flyweight,Men,SILVER,Athlete,Jong-Shin KIM,Republic of Korea,16,32625,
8095,Wrestling,barcelona-1992,Light-Flyweight,Men,BRONZE,Athlete,Vougar ORUDZHOV,Unified Team,16,29281,
8097,Wrestling,barcelona-1992,Featherweight,Men,SILVER,Athlete,Asgari MOHAMMADIAN,Islamic Republic of Iran,16,32640,
8098,Wrestling,barcelona-1992,Featherweight,Men,BRONZE,Athlete,Lazaro REINOSO MARTINEZ,Cuba,16,32641,
8099,Wrestling,barcelona-1992,Flyweight,Men,GOLD,Athlete,Hak-Son LI,Democratic People's Republic of Korea,16,32650,
8100,Wrestling,barcelona-1992,Flyweight,Men,SILVER,Athlete,Larry Lee JONES,United States of America,16,32651,
8101,Wrestling,barcelona-1992,Flyweight,Men,BRONZE,Athlete,Valentin Yordanov DIMITROV,Bulgaria,16,29390,
8102,Wrestling,barcelona-1992,Flyweight,Men,GOLD,Athlete,Jon RÖNNINGEN,Norway,16,29241,
8103,Wrestling,barcelona-1992,Flyweight,Men,SILVER,Athlete,Alfred TER-MKRTCHYAN,Unified Team,16,25851,
8104,Wrestling,barcelona-1992,Flyweight,Men,BRONZE,Athlete,Kyung-Kap MIN,Republic of Korea,16,32663,
8105,Wrestling,barcelona-1992,Bantamweight,Men,GOLD,Athlete,Alejandro PUERTO DIAZ,Cuba,16,29201,
8106,Wrestling,barcelona-1992,Bantamweight,Men,SILVER,Athlete,Serguei SMAL,Unified Team,16,29257,
8107,Wrestling,barcelona-1992,Bantamweight,Men,BRONZE,Athlete,Yong Sik KIM,Democratic People's Republic of Korea,16,32674,
8108,Wrestling,barcelona-1992,Light-Heavyweight,Men,GOLD,Athlete,Makharbek KHADARTSEV,Unified Team,16,25865,
8109,Wrestling,barcelona-1992,Light-Heavyweight,Men,SILVER,Athlete,Kenan SIMSEK,Turkey,16,32685,
8111,Wrestling,barcelona-1992,Welterweight,Men,GOLD,Athlete,Mnatsakan ISKANDARIAN,Unified Team,16,29320,
8112,Wrestling,barcelona-1992,Welterweight,Men,SILVER,Athlete,Jozef TRACZ,Poland,16,29318,
8113,Wrestling,barcelona-1992,Welterweight,Men,BRONZE,Athlete,Torbjoern KORNBAKK,Sweden,16,29322,
8114,Wrestling,barcelona-1992,Featherweight,Men,GOLD,Athlete,Akif PIRIM,Turkey,16,29370,
8116,Wrestling,barcelona-1992,Featherweight,Men,BRONZE,Athlete,Juan Luis MAREN,Cuba,16,22400,
8117,Wrestling,barcelona-1992,Middleweight,Men,GOLD,Athlete,Kevin JACKSON,United States of America,16,32719,
8118,Wrestling,barcelona-1992,Middleweight,Men,SILVER,Athlete,Elmadi JABRAILOV,Unified Team,16,29295,
8120,Wrestling,barcelona-1992,Heavyweight,Men,GOLD,Athlete,Hector MILIAN PEREZ,Cuba,16,25879,
8122,Wrestling,barcelona-1992,Heavyweight,Men,BRONZE,Athlete,Sergey DEMYASHKEVICH,Unified Team,16,32729,
8123,Wrestling,barcelona-1992,Middleweight,Men,GOLD,Athlete,Peter FARKAS,Hungary,16,29316,
8124,Wrestling,barcelona-1992,Middleweight,Men,SILVER,Athlete,Piotr STEPIEN,Poland,16,32737,
8125,Wrestling,barcelona-1992,Middleweight,Men,BRONZE,Athlete,Daulet TURLYKHANOV,Unified Team,16,29306,
8126,Wrestling,barcelona-1992,Light-Flyweight,Men,GOLD,Athlete,Oleg KOUTCHERENKO,Unified Team,16,29338,
8127,Wrestling,barcelona-1992,Light-Flyweight,Men,SILVER,Athlete,Vincenzo MAENZA,Italy,16,32747,
8128,Wrestling,barcelona-1992,Light-Flyweight,Men,BRONZE,Athlete,Wilber SANCHEZ AMITA,Cuba,16,29332,
8129,Wrestling,barcelona-1992,Bantamweight,Men,GOLD,Athlete,Han-Bong AN,Republic of Korea,16,32760,
8130,Wrestling,barcelona-1992,Bantamweight,Men,SILVER,Athlete,Rifat YILDIZ,Germany,16,25969,
8131,Wrestling,barcelona-1992,Bantamweight,Men,BRONZE,Athlete,Zetian SHENG,People's Republic of China,16,25968,
8132,Wrestling,barcelona-1992,Super-Heavyweight,Men,GOLD,Athlete,Aleksandr KARELIN,Unified Team,16,25877,
8134,Wrestling,barcelona-1992,Super-Heavyweight,Men,BRONZE,Athlete,Ioan GRIGORAS,Romania,16,32772,
8135,Wrestling,barcelona-1992,Lightweight,Men,GOLD,Athlete,Attila REPKA,Hungary,16,29416,
8136,Wrestling,barcelona-1992,Lightweight,Men,SILVER,Athlete,Islam DUGUCHIYEV,Unified Team,16,25957,
8137,Wrestling,barcelona-1992,Lightweight,Men,BRONZE,Athlete,Rodney SMITH,United States of America,16,29409,
8138,Wrestling,barcelona-1992,Lightweight,Men,GOLD,Athlete,Arsen FADZAEV,Unified Team,16,29366,
8139,Wrestling,barcelona-1992,Lightweight,Men,SILVER,Athlete,Valentin Dotchev GETZOV,Bulgaria,16,32792,
8140,Wrestling,barcelona-1992,Lightweight,Men,BRONZE,Athlete,Kosei AKAISHI,Japan,16,32793,
8142,Wrestling,barcelona-1992,Heavyweight,Men,SILVER,Athlete,Heiko BALZ,Germany,16,29208,
8143,Wrestling,barcelona-1992,Heavyweight,Men,BRONZE,Athlete,Ali KAYALI,Turkey,16,32806,
8144,Archery,barcelona-1992,individual FITA Olympic round  70m men,Men,GOLD,Athlete,Sebastien FLUTE,France,16,26678,
8146,Archery,barcelona-1992,individual FITA Olympic round  70m men,Men,BRONZE,Athlete,Simon TERRY,Great Britain,16,16461,
8147,Archery,barcelona-1992,Individual Competition women,Women,GOLD,Athlete,Youn-Jeong CHO,Republic of Korea,16,32862,
8148,Archery,barcelona-1992,Individual Competition women,Women,SILVER,Athlete,Soo-Nyung KIM,Republic of Korea,16,26637,
8149,Archery,barcelona-1992,Individual Competition women,Women,BRONZE,Athlete,Natalia VALEEVA,Unified Team,16,16489,
8150,Canoe Slalom,barcelona-1992,C1 canoe single men,Men,GOLD,Athlete,Lukas POLLERT,Czechoslovakia,16,29610,
8151,Canoe Slalom,barcelona-1992,C1 canoe single men,Men,SILVER,Athlete,Gareth John MARRIOTT,Great Britain,16,29612,
8152,Canoe Slalom,barcelona-1992,C1 canoe single men,Men,BRONZE,Athlete,Jacky AVRIL,France,16,32902,
8153,Canoe Slalom,barcelona-1992,C2 canoe double men,Men,GOLD,GameTeam,Scott STRAUSBAUGH,United States of America,16,69529,
8154,Canoe Slalom,barcelona-1992,C2 canoe double men,Men,GOLD,GameTeam,Joseph JACOBI,United States of America,16,67998,
8155,Canoe Slalom,barcelona-1992,C2 canoe double men,Men,SILVER,GameTeam,Miroslav SIMEK,Czechoslovakia,16,69068,
8156,Canoe Slalom,barcelona-1992,C2 canoe double men,Men,SILVER,GameTeam,Jiri ROHAN,Czechoslovakia,16,69069,
8157,Canoe Slalom,barcelona-1992,C2 canoe double men,Men,BRONZE,GameTeam,Franck ADISSON,France,16,68420,
8158,Canoe Slalom,barcelona-1992,C2 canoe double men,Men,BRONZE,GameTeam,Wilfrid FORGUES,France,16,68421,
8159,Canoe Slalom,barcelona-1992,K1 kayak single women,Women,GOLD,Athlete,Elisabeth MICHELER-JONES,Germany,16,29638,
8160,Canoe Slalom,barcelona-1992,K1 kayak single women,Women,SILVER,Athlete,Danielle Anne WOODWARD,Australia,16,25421,
8161,Canoe Slalom,barcelona-1992,K1 kayak single women,Women,BRONZE,Athlete,Dana CHLADEK,United States of America,16,29632,
8162,Canoe Slalom,barcelona-1992,K1 kayak single men,Men,GOLD,Athlete,Pierpaolo FERRAZZI,Italy,16,24018,
8163,Canoe Slalom,barcelona-1992,K1 kayak single men,Men,SILVER,Athlete,Sylvain CURINIER,France,16,32924,
8164,Canoe Slalom,barcelona-1992,K1 kayak single men,Men,BRONZE,Athlete,Jochen LETTMANN,Germany,16,29585,
8166,Badminton,barcelona-1992,doubles women,Women,GOLD,GameTeam,Hae-Young HWANG,Republic of Korea,16,69544,
8167,Badminton,barcelona-1992,doubles women,Women,SILVER,GameTeam,Weizhen GUAN,People's Republic of China,16,69545,
8168,Badminton,barcelona-1992,doubles women,Women,SILVER,GameTeam,Qunhua NONG,People's Republic of China,16,69546,
8171,Badminton,barcelona-1992,doubles women,Women,BRONZE,GameTeam,Yanfen LIN,People's Republic of China,16,69547,
8172,Badminton,barcelona-1992,doubles women,Women,BRONZE,GameTeam,Fen YAO,People's Republic of China,16,69548,
8173,Badminton,barcelona-1992,doubles men,Men,GOLD,GameTeam,Moon-Soo KIM,Republic of Korea,16,69565,
8174,Badminton,barcelona-1992,doubles men,Men,GOLD,GameTeam,Joo-Bong PARK,Republic of Korea,16,69125,
8175,Badminton,barcelona-1992,doubles men,Men,SILVER,GameTeam,Eddy HARTONO,Indonesia,16,69566,
8176,Badminton,barcelona-1992,doubles men,Men,SILVER,GameTeam,Rudy GUNAWAN,Indonesia,16,69095,
8177,Badminton,barcelona-1992,doubles men,Men,BRONZE,GameTeam,Yongbo LI,People's Republic of China,16,69567,
8178,Badminton,barcelona-1992,doubles men,Men,BRONZE,GameTeam,Bingyi TIAN,People's Republic of China,16,69568,
8181,Badminton,barcelona-1992,Singles men,Men,GOLD,Athlete,Alan BUDI KUSUMA,Indonesia,16,29836,
8182,Badminton,barcelona-1992,Singles men,Men,SILVER,Athlete,Ardy Bernardus WIRANATA,Indonesia,16,32952,
8183,Badminton,barcelona-1992,Singles men,Men,BRONZE,Athlete,Thomas STUER-LAURIDSEN,Denmark,16,29841,
8184,Badminton,barcelona-1992,Singles men,Men,BRONZE,Athlete,Hermawan SUSANTO,Indonesia,16,32953,
8185,Badminton,barcelona-1992,Singles women,Women,GOLD,Athlete,Susi SUSANTI,Indonesia,16,29873,
8186,Badminton,barcelona-1992,Singles women,Women,SILVER,Athlete,Soo-Hyun BANG,Republic of Korea,16,29872,
8187,Badminton,barcelona-1992,Singles women,Women,BRONZE,Athlete,Yen Hua HUANG,People's Republic of China,16,32992,
8188,Badminton,barcelona-1992,Singles women,Women,BRONZE,Athlete,Jiuhong TANG,People's Republic of China,16,32993,
8189,Canoe Sprint,barcelona-1992,K2 1000m kayak double men,Men,GOLD,GameTeam,Kay BLUHM,Germany,16,69039,
8190,Canoe Sprint,barcelona-1992,K2 1000m kayak double men,Men,GOLD,GameTeam,Torsten Rene GUTSCHE,Germany,16,69040,
8191,Canoe Sprint,barcelona-1992,K2 1000m kayak double men,Men,SILVER,GameTeam,Gunnar OLSSON,Sweden,16,36816,
8192,Canoe Sprint,barcelona-1992,K2 1000m kayak double men,Men,SILVER,GameTeam,Karl Axel SUNDQVIST,Sweden,16,36825,
8193,Canoe Sprint,barcelona-1992,K2 1000m kayak double men,Men,BRONZE,GameTeam,Grzegorz KOTOWICZ,Poland,16,26045,
8194,Canoe Sprint,barcelona-1992,K2 1000m kayak double men,Men,BRONZE,GameTeam,Dariusz BIALKOWSKI,Poland,16,69061,
8195,Canoe Sprint,barcelona-1992,C2 500m canoe double men,Men,GOLD,GameTeam,Aleksandr MASEYKOV,Unified Team,16,69056,
8196,Canoe Sprint,barcelona-1992,C2 500m canoe double men,Men,GOLD,GameTeam,Dmitri DOVGALYONOK,Unified Team,16,69057,
8197,Canoe Sprint,barcelona-1992,C2 500m canoe double men,Men,SILVER,GameTeam,Ulrich PAPKE,Germany,16,69589,
8198,Canoe Sprint,barcelona-1992,C2 500m canoe double men,Men,SILVER,GameTeam,Ingo SPELLY,Germany,16,69590,
8199,Canoe Sprint,barcelona-1992,C2 500m canoe double men,Men,BRONZE,GameTeam,Martin MARINOV,Bulgaria,16,9693,
8200,Canoe Sprint,barcelona-1992,C2 500m canoe double men,Men,BRONZE,GameTeam,Blagovest Nikolov STOYANOV,Bulgaria,16,69051,
8201,Canoe Sprint,barcelona-1992,C2 1000m canoe double men,Men,GOLD,GameTeam,Ulrich PAPKE,Germany,16,69589,
8202,Canoe Sprint,barcelona-1992,C2 1000m canoe double men,Men,GOLD,GameTeam,Ingo SPELLY,Germany,16,69590,
8203,Canoe Sprint,barcelona-1992,C2 1000m canoe double men,Men,SILVER,GameTeam,Arne NIELSSON,Denmark,16,69591,
8204,Canoe Sprint,barcelona-1992,C2 1000m canoe double men,Men,SILVER,GameTeam,Christian FREDERIKSEN,Denmark,16,26059,
8205,Canoe Sprint,barcelona-1992,C2 1000m canoe double men,Men,BRONZE,GameTeam,Didier HOYER,France,16,69592,
8206,Canoe Sprint,barcelona-1992,C2 1000m canoe double men,Men,BRONZE,GameTeam,Olivier BOIVIN,France,16,69593,
8207,Canoe Sprint,barcelona-1992,K1 1000m kayak single men,Men,GOLD,Athlete,Clint ROBINSON,Australia,16,29418,
8208,Canoe Sprint,barcelona-1992,K1 1000m kayak single men,Men,SILVER,Athlete,Knut HOLMANN,Norway,16,26034,
8209,Canoe Sprint,barcelona-1992,K1 1000m kayak single men,Men,BRONZE,Athlete,Gregory Mark BARTON,United States of America,16,33022,
8210,Canoe Sprint,barcelona-1992,K2 500m kayak double men,Men,GOLD,GameTeam,Kay BLUHM,Germany,16,69039,
8211,Canoe Sprint,barcelona-1992,K2 500m kayak double men,Men,GOLD,GameTeam,Torsten Rene GUTSCHE,Germany,16,69040,
8212,Canoe Sprint,barcelona-1992,K2 500m kayak double men,Men,SILVER,GameTeam,Maciej FREIMUT,Poland,16,69041,
8213,Canoe Sprint,barcelona-1992,K2 500m kayak double men,Men,SILVER,GameTeam,Wojciech KURPIEWSKI,Poland,16,69600,
8214,Canoe Sprint,barcelona-1992,K2 500m kayak double men,Men,BRONZE,GameTeam,Antonio ROSSI,Italy,16,29437,
8215,Canoe Sprint,barcelona-1992,K2 500m kayak double men,Men,BRONZE,GameTeam,Bruno DREOSSI,Italy,16,69601,
8216,Canoe Sprint,barcelona-1992,K2 500m kayak double women,Women,GOLD,GameTeam,Ramona PORTWICH,Germany,16,69033,
8217,Canoe Sprint,barcelona-1992,K2 500m kayak double women,Women,GOLD,GameTeam,Anke NOTHNAGEL-VON SECK,Germany,16,69603,
8218,Canoe Sprint,barcelona-1992,K2 500m kayak double women,Women,SILVER,GameTeam,Susanne WIBERG-GUNNARSSON,Sweden,16,29425,
8219,Canoe Sprint,barcelona-1992,K2 500m kayak double women,Women,SILVER,GameTeam,Agneta ANDERSSON,Sweden,16,36807,
8220,Canoe Sprint,barcelona-1992,K2 500m kayak double women,Women,BRONZE,GameTeam,Rita KOBAN,Hungary,16,26048,
8221,Canoe Sprint,barcelona-1992,K2 500m kayak double women,Women,BRONZE,GameTeam,Eva DONUSZ,Hungary,16,69604,
8222,Canoe Sprint,barcelona-1992,K1 500m kayak single men,Men,GOLD,Athlete,Mikko Yrjö KOLEHMAINEN,Finland,16,29423,
8223,Canoe Sprint,barcelona-1992,K1 500m kayak single men,Men,SILVER,Athlete,Zsolt GYULAY,Hungary,16,33026,
8224,Canoe Sprint,barcelona-1992,K1 500m kayak single men,Men,BRONZE,Athlete,Knut HOLMANN,Norway,16,26034,
8225,Canoe Sprint,barcelona-1992,K1 500m kayak single women,Women,GOLD,Athlete,Birgit FISCHER,Germany,16,29424,
8226,Canoe Sprint,barcelona-1992,K1 500m kayak single women,Women,SILVER,Athlete,Rita KOBAN,Hungary,16,26048,
8227,Canoe Sprint,barcelona-1992,K1 500m kayak single women,Women,BRONZE,Athlete,Izabella DYLEWSKA-SWIATOWIAK,Poland,16,33031,
8228,Canoe Sprint,barcelona-1992,C1 500m canoe single men,Men,GOLD,Athlete,Nikolay BOUHALOV,Bulgaria,16,26057,
8229,Canoe Sprint,barcelona-1992,C1 500m canoe single men,Men,SILVER,Athlete,Michal SLIWINSKI,Unified Team,16,26056,
8230,Canoe Sprint,barcelona-1992,C1 500m canoe single men,Men,BRONZE,Athlete,Olaf HEUKRODT,Germany,16,33033,
8231,Canoe Sprint,barcelona-1992,C1 1000m canoe single men,Men,GOLD,Athlete,Nikolay BOUHALOV,Bulgaria,16,26057,
8232,Canoe Sprint,barcelona-1992,C1 1000m canoe single men,Men,SILVER,Athlete,Ivans KLEMENTYEV,Latvia,16,29430,
8233,Canoe Sprint,barcelona-1992,C1 1000m canoe single men,Men,BRONZE,Athlete,Gyorgy ZALA,Hungary,16,29431,
8234,Athletics,barcelona-1992,javelin throw men,Men,GOLD,Athlete,Jan ŽELEZNÝ,Czechoslovakia,16,21918,
8235,Athletics,barcelona-1992,javelin throw men,Men,SILVER,Athlete,Seppo Henrik RATY,Finland,16,30480,
8236,Athletics,barcelona-1992,javelin throw men,Men,BRONZE,Athlete,Steve BACKLEY,Great Britain,16,21915,
8237,Athletics,barcelona-1992,long jump men,Men,GOLD,Athlete,Carl LEWIS,United States of America,16,30875,
8238,Athletics,barcelona-1992,long jump men,Men,SILVER,Athlete,Michael Anthony POWELL,United States of America,16,30878,
8239,Athletics,barcelona-1992,long jump men,Men,BRONZE,Athlete,Joe GREENE,United States of America,16,30876,
8240,Athletics,barcelona-1992,110m hurdles men,Men,GOLD,Athlete,Mark MCKOY,Canada,16,33050,
8241,Athletics,barcelona-1992,110m hurdles men,Men,SILVER,Athlete,Tony DEES,United States of America,16,33051,
8242,Athletics,barcelona-1992,110m hurdles men,Men,BRONZE,Athlete,Jack PIERCE,United States of America,16,33052,
8243,Athletics,barcelona-1992,triple jump men,Men,GOLD,Athlete,Mike CONLEY,United States of America,16,30646,
8244,Athletics,barcelona-1992,triple jump men,Men,SILVER,Athlete,Charles SIMPKINS,United States of America,16,33055,
8245,Athletics,barcelona-1992,triple jump men,Men,BRONZE,Athlete,Frank RUTHERFORD,Bahamas,16,30652,
8246,Athletics,barcelona-1992,hammer throw men,Men,GOLD,Athlete,Andrey ABDUVALIEV,Unified Team,16,33062,
8247,Athletics,barcelona-1992,hammer throw men,Men,SILVER,Athlete,Igor ASTAPKOVICH,Unified Team,16,21603,
8248,Athletics,barcelona-1992,hammer throw men,Men,BRONZE,Athlete,Igor NIKOULINE,Unified Team,16,33063,
8249,Athletics,barcelona-1992,discus throw men,Men,GOLD,Athlete,Romas UBARTAS,Lithuania,16,33068,
8250,Athletics,barcelona-1992,discus throw men,Men,SILVER,Athlete,Jürgen SCHULT,Germany,16,27239,
8251,Athletics,barcelona-1992,discus throw men,Men,BRONZE,Athlete,Roberto S. MOYA,Cuba,16,33069,
8252,Athletics,barcelona-1992,shot put men,Men,GOLD,Athlete,Michael D. STULCE,United States of America,16,33074,
8253,Athletics,barcelona-1992,shot put men,Men,SILVER,Athlete,James DOEHRING,United States of America,16,33075,
8254,Athletics,barcelona-1992,shot put men,Men,BRONZE,Athlete,Viatcheslav LYKHO,Unified Team,16,33076,
8255,Athletics,barcelona-1992,high jump men,Men,GOLD,Athlete,Javier SOTOMAYOR,Cuba,16,27321,
8256,Athletics,barcelona-1992,high jump men,Men,SILVER,Athlete,Patrick SJÖBERG,Sweden,16,33085,
8257,Athletics,barcelona-1992,high jump men,Men,BRONZE,Athlete,Timothy FORSYTH,Australia,16,30622,
8258,Athletics,barcelona-1992,high jump men,Men,BRONZE,Athlete,Artur PARTYKA,Poland,16,30618,
8259,Athletics,barcelona-1992,high jump men,Men,BRONZE,Athlete,Hollis CONWAY,United States of America,16,33086,
8260,Athletics,barcelona-1992,marathon men,Men,GOLD,Athlete,Young-Cho HWANG,Republic of Korea,16,33092,
8261,Athletics,barcelona-1992,marathon men,Men,SILVER,Athlete,Koichi MORISHITA,Japan,16,33093,
8262,Athletics,barcelona-1992,marathon men,Men,BRONZE,Athlete,Stephan Timo FREIGANG,Germany,16,30746,
8263,Athletics,barcelona-1992,400m men,Men,GOLD,Athlete,Quincy WATTS,United States of America,16,33165,
8264,Athletics,barcelona-1992,400m men,Men,SILVER,Athlete,Steve LEWIS,United States of America,16,33166,
8265,Athletics,barcelona-1992,400m men,Men,BRONZE,Athlete,Samson KITUR,Kenya,16,33167,
8266,Athletics,barcelona-1992,200m men,Men,GOLD,Athlete,Michael MARSH,United States of America,16,30551,
8267,Athletics,barcelona-1992,200m men,Men,SILVER,Athlete,Frank FREDERICKS,Namibia,16,22052,
8268,Athletics,barcelona-1992,200m men,Men,BRONZE,Athlete,Michael D. BATES,United States of America,16,33172,
8269,Athletics,barcelona-1992,marathon women,Women,GOLD,Athlete,Valentina YEGOROVA,Unified Team,16,27362,
8270,Athletics,barcelona-1992,marathon women,Women,SILVER,Athlete,Yuko ARIMORI,Japan,16,30785,
8271,Athletics,barcelona-1992,marathon women,Women,BRONZE,Athlete,Lorraine Mary MOLLER,New Zealand,16,30809,
8272,Athletics,barcelona-1992,long jump women,Women,GOLD,Athlete,Heike DRECHSLER,Germany,16,27202,
8273,Athletics,barcelona-1992,long jump women,Women,SILVER,Athlete,Inessa KRAVETS,Unified Team,16,30923,
8274,Athletics,barcelona-1992,long jump women,Women,BRONZE,Athlete,Jackie JOYNER-KERSEE,United States of America,16,30606,
8275,Athletics,barcelona-1992,100m men,Men,GOLD,Athlete,Linford CHRISTIE,Great Britain,16,33218,
8276,Athletics,barcelona-1992,100m men,Men,SILVER,Athlete,Frank FREDERICKS,Namibia,16,22052,
8277,Athletics,barcelona-1992,100m men,Men,BRONZE,Athlete,Dennis MITCHELL,United States of America,16,30550,
8278,Athletics,barcelona-1992,heptathlon women,Women,GOLD,Athlete,Jackie JOYNER-KERSEE,United States of America,16,30606,
8279,Athletics,barcelona-1992,heptathlon women,Women,SILVER,Athlete,Irina BELOVA,Unified Team,16,33222,
8280,Athletics,barcelona-1992,heptathlon women,Women,BRONZE,Athlete,Sabine BRAUN,Germany,16,27251,
8281,Athletics,barcelona-1992,10000m women,Women,GOLD,Athlete,Derartu TULU,Ethiopia,16,21975,
8282,Athletics,barcelona-1992,10000m women,Women,SILVER,Athlete,Elana MEYER,South Africa,16,27152,
8283,Athletics,barcelona-1992,10000m women,Women,BRONZE,Athlete,Lynn A. JENNINGS,United States of America,16,30541,
8284,Athletics,barcelona-1992,400m women,Women,GOLD,Athlete,Marie-Jose PEREC,France,16,30585,
8286,Athletics,barcelona-1992,400m women,Women,BRONZE,Athlete,Ximena RESTREPO GAVIRIA,Colombia,16,33250,
8287,Athletics,barcelona-1992,shot put women,Women,GOLD,Athlete,Svetlana KRIVELYOVA,Unified Team,16,21965,
8288,Athletics,barcelona-1992,shot put women,Women,SILVER,Athlete,Zhihong HUANG,People's Republic of China,16,30843,
8289,Athletics,barcelona-1992,shot put women,Women,BRONZE,Athlete,Kathrin NEIMKE,Germany,16,30839,
8290,Athletics,barcelona-1992,400m hurdles women,Women,GOLD,Athlete,Sally Janet Jane GUNNELL,Great Britain,16,33258,
8291,Athletics,barcelona-1992,400m hurdles women,Women,SILVER,Athlete,Sandra FARMER-PATRICK,United States of America,16,30584,
8292,Athletics,barcelona-1992,400m hurdles women,Women,BRONZE,Athlete,Janeene VICKERS,United States of America,16,33259,
8293,Athletics,barcelona-1992,20km walk men,Men,GOLD,Athlete,Daniel PLAZA MONTERO,Spain,16,30784,
8294,Athletics,barcelona-1992,20km walk men,Men,SILVER,Athlete,Guillaume LEBLANC,Canada,16,33264,
8295,Athletics,barcelona-1992,20km walk men,Men,BRONZE,Athlete,Giovanni DE BENEDICTIS,Italy,16,21785,
8296,Athletics,barcelona-1992,high jump women,Women,GOLD,Athlete,Heike HENKEL,Germany,16,33281,
8297,Athletics,barcelona-1992,high jump women,Women,SILVER,Athlete,Alina ASTAFEI,Romania,16,30657,
8299,Athletics,barcelona-1992,1500m men,Men,GOLD,Athlete,Fermin CACHO RUIZ,Spain,16,30529,
8300,Athletics,barcelona-1992,1500m men,Men,SILVER,Athlete,Rachid EL BASIR,Morocco,16,33293,
